row_names	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Species
ASV3056	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3057	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3058	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3059	Eukaryota	Metazoa	Echinodermata	Holothuroidea	Aspidochirotida	Stichopodidae	Apostichopus	californicus
ASV3060	Eukaryota	Discosea	Discosea	NA	NA	NA	NA	NA
ASV3061	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3062	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3063	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3064	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3065	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV3066	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3067	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3068	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3069	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3070	Eukaryota	Metazoa	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
ASV3071	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Myrionema	NA
ASV3072	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3073	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3074	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3075	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3076	Eukaryota	Metazoa	Nemertea	Palaeonemertea	NA	Carinomidae	Carinoma	NA
ASV3077	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3078	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV3079	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3080	Eukaryota	Metazoa	Bryozoa	Gymnolaemata	Ctenostomatida	Vesiculariidae	NA	NA
ASV3081	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3082	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3083	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3084	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3085	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3086	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	NA	NA
ASV3087	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3088	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3089	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3090	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3091	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3092	Eukaryota	Metazoa	Mollusca	Gastropoda	Trochida	Calliostomatidae	Calliostoma	ligatum
ASV3093	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3094	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3095	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3096	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3097	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3098	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3099	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3100	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3101	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3102	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3103	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Sertulariidae	Xingyurella	NA
ASV3104	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3105	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3106	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3107	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3108	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3109	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3110	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	NA
ASV3111	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	NA
ASV3112	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	NA
ASV3113	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3114	Eukaryota	Discosea	Discosea	Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	NA
ASV3115	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3116	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV3117	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3118	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3119	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3120	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3121	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3122	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3123	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3124	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3125	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3126	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3127	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3128	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3129	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3130	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3131	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3132	Eukaryota	Metazoa	Annelida	Polychaeta	NA	Protodrilidae	Protodrilus	NA
ASV3133	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3134	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3135	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3136	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3137	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3138	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV3139	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	NA	NA	NA	NA
ASV3140	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3141	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3142	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	NA
ASV3143	Eukaryota	Viridiplantae	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinoderma	NA
ASV3144	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3145	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3146	Eukaryota	Metazoa	Arthropoda	Malacostraca	Decapoda	Varunidae	Hemigrapsus	NA
ASV3147	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3148	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3149	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3150	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3151	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3152	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3153	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV3154	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3155	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3156	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3157	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3158	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3159	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3160	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3161	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3162	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3163	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3164	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3165	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3166	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3167	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3168	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3169	Eukaryota	Metazoa	Echinodermata	Echinoidea	Clypeasteroida	Dendrasteridae	Dendraster	NA
ASV3170	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3171	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3172	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3173	Eukaryota	Metazoa	Arthropoda	Malacostraca	Amphipoda	Aoridae	Aoroides	NA
ASV3174	Eukaryota	Chrysophyceae	Chrysophyceae	Chrysophyceae	NA	NA	NA	NA
ASV3175	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3176	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3177	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3178	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	NA
ASV3179	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3180	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	Coryne	NA
ASV3181	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3182	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3183	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3184	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3185	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3186	Eukaryota	Fungi	NA	NA	NA	NA	NA	NA
ASV3187	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3188	Eukaryota	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	NA
ASV3189	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
ASV3190	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3191	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV3192	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3193	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Florenciellales	NA	Pseudochattonella	NA
ASV3194	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV3195	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3196	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3197	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3198	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3199	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3200	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3201	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3202	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Sertulariidae	Xingyurella	NA
ASV3203	Eukaryota	Metazoa	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	NA
ASV3204	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3205	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3206	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV3207	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3208	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3209	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3210	Eukaryota	Tubulinea	Tubulinea	Elardia	Euamoebida	NA	NA	NA
ASV3211	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Punctaria	NA
ASV3212	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3213	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3214	Eukaryota	Metazoa	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma	NA
ASV3215	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3216	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3217	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV3218	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3219	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	NA	NA
ASV3220	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV3221	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	NA	NA	NA
ASV3222	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3223	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3224	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3225	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3226	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3227	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3228	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3229	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3230	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3231	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3232	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3233	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3234	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3235	Eukaryota	Chrysophyceae	Chrysophyceae	Chrysophyceae	NA	NA	Segregatospumella	NA
ASV3236	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3237	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV3238	Eukaryota	Fungi	NA	NA	NA	NA	NA	NA
ASV3239	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	NA
ASV3240	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	NA
ASV3241	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3242	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3243	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3244	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Palmariales	Rhodophysemataceae	Rhodophysema	NA
ASV3245	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3246	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3247	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3248	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3249	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3250	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3251	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3252	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3253	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3254	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3255	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3256	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3257	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3258	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3259	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3260	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3261	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Gigartinales	Endocladiaceae	Endocladia	NA
ASV3262	Eukaryota	Oomycota	Oomycota	NA	NA	NA	NA	NA
ASV3263	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3264	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	Bougainvillia	NA
ASV3265	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3266	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3267	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3268	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3269	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Sabellidae	Chone	NA
ASV3270	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3271	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3272	Eukaryota	Metazoa	Annelida	Polychaeta	Eunicida	Onuphidae	Diopatra	NA
ASV3273	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3274	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3275	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3276	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	NA	NA	NA	NA
ASV3277	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3278	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3279	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3280	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3281	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
ASV3282	Eukaryota	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Clinocardium	NA
ASV3283	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3284	Eukaryota	Metazoa	Mollusca	Bivalvia	Mytiloida	Mytilidae	Mytilus	NA
ASV3285	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3286	Eukaryota	Metazoa	Mollusca	Bivalvia	Myida	Myidae	Mya	NA
ASV3287	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3288	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3289	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3290	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3291	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3292	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3293	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3294	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Calycella	NA
ASV3295	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3296	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3297	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3298	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3299	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3300	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3301	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV3302	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3303	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV3304	Eukaryota	Metazoa	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Evasterias	troschelii
ASV3305	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	NA	NA	NA	NA
ASV3306	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3307	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3308	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Haplogloia	NA
ASV3309	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV3310	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	NA
ASV3311	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3312	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3313	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Miraciidae	Amonardia	NA
ASV3314	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3315	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3316	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3317	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Hesionidae	Oxydromus	NA
ASV3318	Eukaryota	Metazoa	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Phacellophora	NA
ASV3319	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3320	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3321	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	NA
ASV3322	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3323	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3324	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3325	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3326	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3327	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3328	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3329	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3330	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3331	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3332	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3333	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3334	Eukaryota	Viridiplantae	NA	NA	NA	NA	NA	NA
ASV3335	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV3336	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3337	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3338	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV3339	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3340	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3341	Eukaryota	Oomycota	Oomycota	NA	NA	NA	NA	NA
ASV3342	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3343	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3344	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3345	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV3346	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3347	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3348	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3349	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3350	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3351	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3352	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3353	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3354	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3355	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3356	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3357	Eukaryota	Metazoa	Porifera	Demospongiae	NA	NA	NA	NA
ASV3358	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	NA	NA	NA	NA
ASV3359	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3360	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	NA
ASV3361	Eukaryota	Metazoa	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	Ophiopholis	NA
ASV3362	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3363	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3364	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	NA	NA
ASV3365	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3366	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3367	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3368	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3369	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3370	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	NA
ASV3371	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3372	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3373	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3374	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	NA
ASV3375	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3376	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3377	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3378	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3379	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV3380	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3381	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3382	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3383	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3384	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3385	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3386	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3387	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	NA
ASV3388	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3389	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3390	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3391	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3392	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3393	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Sabellidae	Myxicola	NA
ASV3394	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3395	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Clavidae	Rhizogeton	NA
ASV3396	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV3397	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3398	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV3399	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	NA
